sub_id	onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
5	286.616	0.523	correct	0.523	grate	n/a	n/a	n/a	n/a	n/a	n/a	24	2	n/a	n/a	n/a	n/a	n/a	right
5	287.649	0.474	correct	0.474	grate	n/a	n/a	n/a	n/a	n/a	n/a	24	2	n/a	n/a	n/a	n/a	n/a	right
5	288.632	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	24	2	n/a	n/a	n/a	n/a	n/a	left
5	290.015	3.000	forget	0.791	retrieval	restudy	face	object	scene	other	scene	25	2	57	9	57	109	290.0	n/a
5	295.048	0.674	correct	0.674	grate	n/a	n/a	n/a	n/a	n/a	n/a	25	2	n/a	n/a	n/a	n/a	n/a	right
5	296.232	0.635	correct	0.635	grate	n/a	n/a	n/a	n/a	n/a	n/a	25	2	n/a	n/a	n/a	n/a	n/a	left
5	297.381	0.533	correct	0.533	grate	n/a	n/a	n/a	n/a	n/a	n/a	25	2	n/a	n/a	n/a	n/a	n/a	left
5	298.431	0.667	correct	0.667	grate	n/a	n/a	n/a	n/a	n/a	n/a	25	2	n/a	n/a	n/a	n/a	n/a	right
5	299.614	0.660	correct	0.660	grate	n/a	n/a	n/a	n/a	n/a	n/a	25	2	n/a	n/a	n/a	n/a	n/a	left
5	300.781	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	25	2	n/a	n/a	n/a	n/a	n/a	right
5	302.013	3.000	remember	0.576	retrieval	restudy	scene	object	face	target	scene	26	2	81	129	281	133	302.0	n/a
5	307.047	0.699	correct	0.699	grate	n/a	n/a	n/a	n/a	n/a	n/a	26	2	n/a	n/a	n/a	n/a	n/a	right
5	308.264	0.514	correct	0.514	grate	n/a	n/a	n/a	n/a	n/a	n/a	26	2	n/a	n/a	n/a	n/a	n/a	left
5	309.297	0.578	correct	0.578	grate	n/a	n/a	n/a	n/a	n/a	n/a	26	2	n/a	n/a	n/a	n/a	n/a	left
5	310.397	0.469	correct	0.469	grate	n/a	n/a	n/a	n/a	n/a	n/a	26	2	n/a	n/a	n/a	n/a	n/a	right
5	311.380	0.574	correct	0.574	grate	n/a	n/a	n/a	n/a	n/a	n/a	26	2	n/a	n/a	n/a	n/a	n/a	left
5	312.463	0.050	incorrect	0.050	grate	n/a	n/a	n/a	n/a	n/a	n/a	26	2	n/a	n/a	n/a	n/a	n/a	left
5	314.012	3.000	forget	0.649	retrieval	retprac	object	scene	face	competitor	scene	27	2	130	82	182	234	314.0	n/a
5	319.046	0.971	correct	0.971	grate	n/a	n/a	n/a	n/a	n/a	n/a	27	2	n/a	n/a	n/a	n/a	n/a	right
5	320.529	0.432	correct	0.432	grate	n/a	n/a	n/a	n/a	n/a	n/a	27	2	n/a	n/a	n/a	n/a	n/a	left
5	321.479	0.563	correct	0.563	grate	n/a	n/a	n/a	n/a	n/a	n/a	27	2	n/a	n/a	n/a	n/a	n/a	left
5	322.562	0.527	correct	0.527	grate	n/a	n/a	n/a	n/a	n/a	n/a	27	2	n/a	n/a	n/a	n/a	n/a	right
5	323.612	0.613	correct	0.613	grate	n/a	n/a	n/a	n/a	n/a	n/a	27	2	n/a	n/a	n/a	n/a	n/a	left
5	324.745	0.100	incorrect	0.100	grate	n/a	n/a	n/a	n/a	n/a	n/a	27	2	n/a	n/a	n/a	n/a	n/a	right
5	326.011	3.000	forget	0.378	retrieval	retprac	scene	face	object	competitor	face	28	2	36	108	260	36	326.0	n/a
5	331.045	0.668	correct	0.668	grate	n/a	n/a	n/a	n/a	n/a	n/a	28	2	n/a	n/a	n/a	n/a	n/a	left
5	332.228	0.501	correct	0.501	grate	n/a	n/a	n/a	n/a	n/a	n/a	28	2	n/a	n/a	n/a	n/a	n/a	left
5	333.245	0.556	correct	0.556	grate	n/a	n/a	n/a	n/a	n/a	n/a	28	2	n/a	n/a	n/a	n/a	n/a	right
5	334.311	0.610	correct	0.610	grate	n/a	n/a	n/a	n/a	n/a	n/a	28	2	n/a	n/a	n/a	n/a	n/a	left
5	335.444	0.525	correct	0.525	grate	n/a	n/a	n/a	n/a	n/a	n/a	28	2	n/a	n/a	n/a	n/a	n/a	left
5	336.478	0.033	incorrect	0.033	grate	n/a	n/a	n/a	n/a	n/a	n/a	28	2	n/a	n/a	n/a	n/a	n/a	right
5	338.010	3.000	forget	0.330	retrieval	retprac	scene	object	face	competitor	object	29	2	82	130	282	134	338.0	n/a
5	343.044	0.629	correct	0.629	grate	n/a	n/a	n/a	n/a	n/a	n/a	29	2	n/a	n/a	n/a	n/a	n/a	right
5	344.194	0.463	correct	0.463	grate	n/a	n/a	n/a	n/a	n/a	n/a	29	2	n/a	n/a	n/a	n/a	n/a	right
5	345.177	0.448	correct	0.448	grate	n/a	n/a	n/a	n/a	n/a	n/a	29	2	n/a	n/a	n/a	n/a	n/a	left
5	346.144	0.522	correct	0.522	grate	n/a	n/a	n/a	n/a	n/a	n/a	29	2	n/a	n/a	n/a	n/a	n/a	left
5	347.177	0.528	correct	0.528	grate	n/a	n/a	n/a	n/a	n/a	n/a	29	2	n/a	n/a	n/a	n/a	n/a	right
5	348.227	0.283	incorrect	0.283	grate	n/a	n/a	n/a	n/a	n/a	n/a	29	2	n/a	n/a	n/a	n/a	n/a	left
5	350.009	3.000	forget	0.403	retrieval	restudy	face	scene	object	competitor	scene	30	2	107	35	83	211	350.0	n/a
5	355.043	0.542	correct	0.542	grate	n/a	n/a	n/a	n/a	n/a	n/a	30	2	n/a	n/a	n/a	n/a	n/a	left
5	356.093	0.532	correct	0.532	grate	n/a	n/a	n/a	n/a	n/a	n/a	30	2	n/a	n/a	n/a	n/a	n/a	right
